id,Titel,Nachname,Vornamen,Geburtsjahr,Gruppenname,WahlkreisNr,LandId,Listenplatz,Jahr
2690.0,,Kalupner,Rüdiger Dietmar,1940,EB: Kalupner,242.0,,,2021.0
2691.0,,Henig,Susanne,1988,EB: Henig,242.0,,,2021.0
2692.0,,Winkler,Tobias,1978,CSU,243.0,BY,35.0,2021.0
2693.0,,Träger,Carsten Dietmar,1973,SPD,243.0,BY,3.0,2021.0
2694.0,,Klaukien,Thomas Adolf,1961,AfD,243.0,,,2021.0
2695.0,,Bayer,Daniel Rene,1996,FDP,243.0,BY,38.0,2021.0
2696.0,,Kekeritz,Uwe Adolf Otto,1953,GRÜNE,243.0,BY,20.0,2021.0
2697.0,Dr.,Ruttmann,Hermann,1964,DIE LINKE,243.0,BY,10.0,2021.0
2698.0,,Mielchen,Stefan,1967,FREIE WÄHLER,243.0,BY,40.0,2021.0
2699.0,,John,Klaus,1959,ÖDP,243.0,,,2021.0
2700.0,,Brendecke,Fatimah,1965,BP,243.0,,,2021.0
2701.0,,Walther,Catalina Sine,2003,Die PARTEI,243.0,,,2021.0
2702.0,,Reber,Katrin,1966,dieBasis,243.0,BY,14.0,2021.0
2703.0,,Wiedenmann,Stephan,1998,Die Humanisten,243.0,,,2021.0
2704.0,,Schmidtell,Andreas Stefan,1998,Volt,243.0,,,2021.0
2705.0,,Brehm,Sebastian,1971,CSU,244.0,BY,15.0,2021.0
2706.0,,Heinrich,Gabriela,1963,SPD,244.0,BY,8.0,2021.0
2707.0,,Sichert,Martin Johannes,1980,AfD,244.0,BY,5.0,2021.0
2708.0,,Hessel,Katja,1972,FDP,244.0,BY,2.0,2021.0
2709.0,,Ganserer,Markus (Tessa),1977,GRÜNE,244.0,BY,13.0,2021.0
2710.0,,Schüller,Titus,1986,DIE LINKE,244.0,BY,6.0,2021.0
2711.0,,Estrada,Thomas Michael,1985,FREIE WÄHLER,244.0,BY,21.0,2021.0
2712.0,,Rechholz,Christian Gerhard Wolfgang,1972,ÖDP,244.0,BY,1.0,2021.0
2713.0,,Küffner,Lukas,2001,PIRATEN,244.0,,,2021.0
2714.0,,Barimis,Michel,1987,MLPD,244.0,BY,5.0,2021.0
2715.0,,Kinzel,Klaus Christian,1967,dieBasis,244.0,BY,33.0,2021.0
2716.0,,Penninger,Christian,1984,Volt,244.0,BY,12.0,2021.0
2717.0,,Eppel,Markus Peter,1980,EB: Eppel,244.0,,,2021.0
2718.0,,Frieser,Michael,1964,CSU,245.0,BY,13.0,2021.0
2719.0,,Grämmer,Thomas Robert,1981,SPD,245.0,BY,31.0,2021.0
2720.0,,Vogler,Matthias,1981,AfD,245.0,,,2021.0
2721.0,,Preißinger,Marco Ramon,1997,FDP,245.0,BY,26.0,2021.0
2722.0,,Müller,Sascha,1970,GRÜNE,245.0,BY,6.0,2021.0
2723.0,,Flach Gomez,Kathrin,1986,DIE LINKE,245.0,BY,9.0,2021.0
2724.0,,Mack,Sonja,1979,FREIE WÄHLER,245.0,BY,34.0,2021.0
2725.0,,Zankl,Claudia,1988,ÖDP,245.0,,,2021.0
2726.0,,Polster-Strobl,Karoline Cornelia,1979,dieBasis,245.0,BY,18.0,2021.0
2727.0,,Çelik,Deniz Oruç,1996,Volt,245.0,BY,18.0,2021.0
2728.0,,Edelhäußer,Ralph,1973,CSU,246.0,,,2021.0
2729.0,,Plobner,Jan Heinz Stefan,1992,SPD,246.0,BY,23.0,2021.0
2730.0,,Norgall,Klaus,1953,AfD,246.0,,,2021.0
2731.0,,Lütke,Kristine,1982,FDP,246.0,BY,12.0,2021.0
2732.0,,Erbe,Felix Dorian,1986,GRÜNE,246.0,BY,40.0,2021.0
2733.0,,Schötz,Evelyn,1961,DIE LINKE,246.0,BY,11.0,2021.0
2734.0,,Locke,Felix Johannes,1988,FREIE WÄHLER,246.0,BY,4.0,2021.0
2735.0,,Henninger,Pascal Andreas,1993,ÖDP,246.0,,,2021.0
2736.0,,Weggenmann,Max Christian,1990,Die PARTEI,246.0,BY,2.0,2021.0
2737.0,,Häffner,Julian Johannes,2003,PIRATEN,246.0,BY,11.0,2021.0
2738.0,,Kuschel,Stefan Heinz,1982,dieBasis,246.0,BY,39.0,2021.0
2739.0,,Nehring,Marcus,1974,LKR,246.0,BY,6.0,2021.0
2740.0,Prof. Dr.,Schlot,Udo,1955,EB: Schlot,246.0,,,2021.0
2741.0,,Lindholz,Andrea,1970,CSU,247.0,BY,6.0,2021.0
2742.0,,Wüst,Tobias Rainer,1995,SPD,247.0,BY,37.0,2021.0
2743.0,,Baumann,Jörg Anton,1981,AfD,247.0,,,2021.0
2744.0,,Klein,Karsten,1977,FDP,247.0,BY,3.0,2021.0
2745.0,,Wagener,Niklas,1998,GRÜNE,247.0,BY,14.0,2021.0
2746.0,,Hofmann,Florian,1996,DIE LINKE,247.0,,,2021.0
2747.0,,Withauer,Benjamin Joachim Michael,1977,FREIE WÄHLER,247.0,,,2021.0
2748.0,,Dehn,Katharina,1985,ÖDP,247.0,,,2021.0
2749.0,,Reiniger,Andreas Walter Karl,1985,BP,247.0,BY,29.0,2021.0
2750.0,,Portscher,Andreas Nikolas,1989,Die PARTEI,247.0,,,2021.0
2751.0,,Arnold,Bendrick,1946,MLPD,247.0,BY,21.0,2021.0
2752.0,,Pflug,Sylvia,1973,dieBasis,247.0,,,2021.0
2753.0,,Stenger,Holger Johannes,1961,LKR,247.0,BY,7.0,2021.0
2754.0,,Lembach,Ralf Josef,1982,EB: Lembach,247.0,,,2021.0
2755.0,,Bär,Dorothee Gisela Renate Maria,1978,CSU,248.0,BY,2.0,2021.0
2756.0,,Dittmar,Sabine,1964,SPD,248.0,BY,14.0,2021.0
2757.0,,Lippold-Eggen,Freia,1955,AfD,248.0,,,2021.0
2758.0,,Schenk Graf von Stauffenberg,Maximilian Karl,1970,FDP,248.0,BY,22.0,2021.0
2759.0,Dr.,Rottmann,Manuela,1972,GRÜNE,248.0,BY,5.0,2021.0
2760.0,,Scheeres,Claus,1988,DIE LINKE,248.0,,,2021.0
2761.0,,Helmerich,Frank,1977,FREIE WÄHLER,248.0,BY,51.0,2021.0
2762.0,,Reinhard,Michaela Elisabeth,1974,ÖDP,248.0,BY,36.0,2021.0
2763.0,,Johannes,Sonja,1970,Die PARTEI,248.0,,,2021.0
2764.0,,Garnache,Marco,1983,dieBasis,248.0,,,2021.0
2765.0,,Kaiser,Michael,1989,EB: Kaiser,248.0,,,2021.0
2766.0,,Hoffmann,Alexander,1975,CSU,249.0,,,2021.0
2767.0,,Rützel,Bernd Ferdinand,1968,SPD,249.0,BY,7.0,2021.0
2768.0,,Jentzsch,René,1975,AfD,249.0,,,2021.0
2769.0,,Jannek,Werner Bruno,1957,FDP,249.0,BY,42.0,2021.0
2770.0,,Beck,Armin,1968,GRÜNE,249.0,BY,56.0,2021.0
2771.0,,Adrian,Andreas,1999,DIE LINKE,249.0,,,2021.0
2772.0,,Klug,Jessica Andrea,1996,FREIE WÄHLER,249.0,BY,6.0,2021.0
2773.0,,Winter,Wolfgang Franz,1957,ÖDP,249.0,,,2021.0
2774.0,,Schmitt,Sabine Theresia,1967,dieBasis,249.0,,,2021.0
2775.0,,Roth,Daniel Dieter Bernhard,1989,LKR,249.0,BY,11.0,2021.0
2776.0,Dr.,Weisgerber,Anja,1976,CSU,250.0,BY,8.0,2021.0
2777.0,,Hümpfer,Markus Klaus,1992,SPD,250.0,BY,21.0,2021.0
2778.0,,Schuhmann,Bernd Willi Karl,1964,AfD,250.0,BY,20.0,2021.0
2779.0,,Stark,Daniel,1983,FDP,250.0,BY,61.0,2021.0
2780.0,,Lommatzsch,Nicolas,1989,GRÜNE,250.0,,,2021.0
2781.0,,Ernst,Klaus Friedrich,1954,DIE LINKE,250.0,BY,2.0,2021.0
2782.0,,Graham,Andrea Brenda,1977,FREIE WÄHLER,250.0,,,2021.0
2783.0,,Hrnicek-Hubert,Stefan,1963,ÖDP,250.0,,,2021.0
2784.0,,Van Huet,Cedrick,2003,BP,250.0,BY,35.0,2021.0
2785.0,,Setter,Manfred Johannes,1952,MLPD,250.0,BY,11.0,2021.0
2786.0,,Trasente,Pasquale,1974,dieBasis,250.0,BY,63.0,2021.0
2787.0,,Lorey,Herbert Sebastian,1963,UNABHÄNGIGE,250.0,BY,3.0,2021.0
2788.0,,Lehrieder,Paul Alois,1959,CSU,251.0,BY,33.0,2021.0
2789.0,,Altenhöner,Freya,1988,SPD,251.0,BY,30.0,2021.0
2790.0,Prof. Dr.,Ullmann,Andrew John,1963,FDP,251.0,BY,10.0,2021.0
2791.0,,Hansen,Johannes Sebastian,1995,GRÜNE,251.0,BY,26.0,2021.0
2792.0,,Barrientos Krauss,Simone Anita,1963,DIE LINKE,251.0,BY,5.0,2021.0
2793.0,,Starosta,Robert Peter,1970,FREIE WÄHLER,251.0,,,2021.0
2794.0,,Wierlemann,Stefanie Erika,1977,ÖDP,251.0,,,2021.0
2795.0,,Hämmelmann,Robert Kurt,1964,dieBasis,251.0,BY,52.0,2021.0
2796.0,,Herter,Thomas,1986,Die Humanisten,251.0,,,2021.0
2797.0,,Schürer,Horst Michael,1961,EB: Schürer,251.0,,,2021.0
2798.0,Dr.,Ullrich,Volker Michael,1975,CSU,252.0,BY,19.0,2021.0
2799.0,,Bahr,Ulrike Renate Martina,1964,SPD,252.0,BY,16.0,2021.0
2800.0,,Scheirich,Raimond Christian,1990,AfD,252.0,BY,25.0,2021.0
2801.0,,Meyer,Alexander,1970,FDP,252.0,BY,36.0,2021.0
2802.0,,Roth,Claudia Benedikta,1955,GRÜNE,252.0,BY,1.0,2021.0
2803.0,,Hintermayr,Frederik Maximilian,1992,DIE LINKE,252.0,BY,8.0,2021.0
2804.0,,Müller,Bernhard,1963,FREIE WÄHLER,252.0,BY,38.0,2021.0
2805.0,,Mai,Alexander,1996,ÖDP,252.0,BY,32.0,2021.0
2806.0,,Steinböck,Anton,1943,BP,252.0,,,2021.0
2807.0,,Kurschat,Roland,1986,Die PARTEI,252.0,,,2021.0
2808.0,,Weingart,Anna Xenia,1994,V-Partei³,252.0,BY,10.0,2021.0
2809.0,,Bauer,Emil Karl Eckehard,1953,MLPD,252.0,BY,3.0,2021.0
2810.0,,Jaeger,Klaus,1952,dieBasis,252.0,BY,47.0,2021.0
2811.0,,Rüttiger,Nelly Dorothea,1989,Volt,252.0,BY,5.0,2021.0
2812.0,,Kolb,Alexandra Theresa,1966,EB: Kolb,252.0,,,2021.0
2813.0,,Sirin,Ediz Lokman Can,2000,EB: Sirin,252.0,,,2021.0
2814.0,,Durz,Hansjörg,1971,CSU,253.0,,,2021.0
2815.0,,Heubach,Heike,1979,SPD,253.0,BY,24.0,2021.0
2816.0,Dr.,Kraft,Rainer Detlef,1974,AfD,253.0,BY,8.0,2021.0
2817.0,,Krause,Matthias,1991,FDP,253.0,BY,32.0,2021.0
2818.0,,Lindauer,Stefan Christian Xaver,1996,GRÜNE,253.0,BY,46.0,2021.0
2819.0,,Tuncer,Cengiz,1970,DIE LINKE,253.0,,,2021.0
2820.0,,Jakob,Marina,1988,FREIE WÄHLER,253.0,BY,10.0,2021.0
2821.0,,Lidl,Thomas,1980,ÖDP,253.0,,,2021.0
2822.0,,Denner,Alexander,1982,dieBasis,253.0,BY,6.0,2021.0
2823.0,,Baydar,Sami,1991,EB: Baydar,253.0,BY,4.0,2021.0
2824.0,,Lange,Ulrich,1969,CSU,254.0,,,2021.0
2825.0,,Schmid,Christoph Florian,1976,SPD,254.0,BY,9.0,2021.0
2826.0,,Schwarz,Edeltraud,1967,AfD,254.0,,,2021.0
2827.0,,Schürdt,Marcus Christoph,1976,FDP,254.0,BY,47.0,2021.0
2828.0,,Norder-Freiherr von Hauch,Stefan,1977,GRÜNE,254.0,BY,58.0,2021.0
2829.0,,Seel,Manfred,1954,DIE LINKE,254.0,,,2021.0
2830.0,,Reiner,Ulrich Manfred,1988,FREIE WÄHLER,254.0,BY,33.0,2021.0
2831.0,,Feldmeier,Dieter Stefan,1982,ÖDP,254.0,,,2021.0
2832.0,,Burger,Kristin,1992,V-Partei³,254.0,BY,6.0,2021.0
2833.0,,Riesner,Dagmar Barbara,1969,dieBasis,254.0,BY,7.0,2021.0
2834.0,,Zühlke,Erich Roland Dieter,1958,LKR,254.0,BY,1.0,2021.0
2835.0,,Gerke,Harald,1960,UNABHÄNGIGE,254.0,BY,4.0,2021.0
2836.0,,Engelhard,Alexander,1972,CSU,255.0,,,2021.0
2837.0,Dr.,Brunner,Karl Heinz,1953,SPD,255.0,,,2021.0
2838.0,,Mannes,Gerd Michael,1969,AfD,255.0,,,2021.0
2839.0,,Hillmann-Richter,Anke,1973,FDP,255.0,BY,31.0,2021.0
2840.0,,Deligöz,Ekin,1971,GRÜNE,255.0,BY,3.0,2021.0
2841.0,,Merk,Xaver,1953,DIE LINKE,255.0,,,2021.0
2842.0,,Mayer,Daniel,1992,FREIE WÄHLER,255.0,BY,19.0,2021.0
2843.0,,Dornach,Krimhilde Marianne,1966,ÖDP,255.0,,,2021.0
2844.0,,Röhm,Bastian Thomas,1985,Tierschutzpartei,255.0,BW,11.0,2021.0
2845.0,,Meier,Philipp,1978,PIRATEN,255.0,,,2021.0
2846.0,,Albrecht,Roman,1992,dieBasis,255.0,BY,43.0,2021.0
2847.0,,Lipp,Florian Martin,1989,Volt,255.0,,,2021.0
2848.0,Dr.,Langhans,Daniel Johannes Maria,1958,EB: Langhans,255.0,,,2021.0
2849.0,,Wittmann,Mechthilde,1967,CSU,256.0,BY,14.0,2021.0
2850.0,,Holderied,Martin Basil,1990,SPD,256.0,BY,41.0,2021.0
2851.0,Dr.,Rothfuß,Rainer,1971,AfD,256.0,BY,13.0,2021.0
2852.0,,Thomae,Stephan,1968,FDP,256.0,BY,6.0,2021.0
2853.0,,Bandte,Pius,1998,GRÜNE,256.0,BY,34.0,2021.0
2854.0,,Blessing,Engelbert Anton,1985,DIE LINKE,256.0,BY,26.0,2021.0
2855.0,,Hauser-Felberbaum,Annette Elisabeth,1961,FREIE WÄHLER,256.0,BY,2.0,2021.0
2856.0,,Natterer-Babych,Franz Josef,1975,ÖDP,256.0,BY,23.0,2021.0
2857.0,,Schwellinger,Tommy,1984,Die PARTEI,256.0,BY,11.0,2021.0
2858.0,,Frey,Marcel Norbert,1989,V-Partei³,256.0,BY,4.0,2021.0
2859.0,,Busacker,Dietrich Karl Arnold,1957,dieBasis,256.0,BY,16.0,2021.0
2860.0,,Dorn,Alfred,1969,EB: Dorn,256.0,,,2021.0
2861.0,,Stracke,Stephan,1974,CSU,257.0,,,2021.0
2862.0,,Leenders,Regina,1990,SPD,257.0,BY,34.0,2021.0
2863.0,,Sedlmeir,Christian Anton,1964,AfD,257.0,,,2021.0
2864.0,,Fackler,Kai Fabian,2002,FDP,257.0,BY,40.0,2021.0
2865.0,,Pflügl,Daniel Josef,1975,GRÜNE,257.0,BY,24.0,2021.0
2866.0,,Ferschl,Susanne,1973,DIE LINKE,257.0,BY,3.0,2021.0
2867.0,,Braunmiller,Mariana,1982,FREIE WÄHLER,257.0,BY,26.0,2021.0
2868.0,,Abt,Alexander,1971,ÖDP,257.0,BY,5.0,2021.0
2869.0,,Armster,Christian Friederich,1969,Die PARTEI,257.0,BY,58.0,2021.0
2870.0,,Hofer,Christiana,1978,V-Partei³,257.0,BY,9.0,2021.0
2871.0,,Mayr,Florian Markus,1979,dieBasis,257.0,BY,9.0,2021.0
2872.0,Dr.,Kaufmann,Stefan,1969,CDU,258.0,BW,7.0,2021.0
2873.0,,Schanbacher,Anna Lucia,1989,SPD,258.0,BW,23.0,2021.0
2874.0,,Özdemir,Cem,1965,GRÜNE,258.0,BW,2.0,2021.0
2875.0,,Skudelny,Judith Sandra,1975,FDP,258.0,BW,2.0,2021.0
2876.0,Dr.,Spaniel,Dirk,1971,AfD,258.0,BW,3.0,2021.0
2877.0,,Riexinger,Bernd Karl,1955,DIE LINKE,258.0,BW,1.0,2021.0
2878.0,Dr.,Krohn,Marcel,1968,Tierschutzpartei,258.0,BW,5.0,2021.0
2879.0,,Lehmann,Xenia Mareike,2002,Die PARTEI,258.0,BW,10.0,2021.0
2880.0,,Wirthwein,Klaus,1957,FREIE WÄHLER,258.0,BW,1.0,2021.0
2881.0,,Jakobeit,Heinz Peter,1955,DiB,258.0,BW,2.0,2021.0
2882.0,,Scheller,Julia Sarah,1982,MLPD,258.0,BW,2.0,2021.0
2883.0,,Nikola,Miriam Nathalie,1975,dieBasis,258.0,BW,17.0,2021.0
2884.0,Dr.,Schertlen,Ralph,1969,BÜRGERBEWEGUNG,258.0,BW,3.0,2021.0
2885.0,,Stegemann,Berthold,1996,Die Humanisten,258.0,,,2021.0
2886.0,,Böcklen,Julia Sophie,1994,Volt,258.0,BW,7.0,2021.0
2887.0,,Schuller,Marc,1979,BüSo,258.0,,,2021.0
2888.0,,Ressdorf,Werner,1954,EB: Ressdorf,258.0,,,2021.0
2889.0,,Mörseburg,Maximilian Rick,1992,CDU,259.0,,,2021.0
2890.0,,Perc,Dejan,1975,SPD,259.0,BW,30.0,2021.0
2891.0,Dr.,Christmann,Anna Maria,1983,GRÜNE,259.0,BW,8.0,2021.0
2892.0,Dr.,Lutfullin,Timur,1986,FDP,259.0,BW,21.0,2021.0
2893.0,Dr.,Mayer,Michael Hans,1954,AfD,259.0,,,2021.0
2894.0,,Tiarks,Johanna Maria,1982,DIE LINKE,259.0,BW,13.0,2021.0
2895.0,,Gottfried,Matthias,1987,Tierschutzpartei,259.0,BW,10.0,2021.0
2896.0,,Westenberg,Tim Fabian,1982,Die PARTEI,259.0,BW,32.0,2021.0
2897.0,,Wendel,Ralf Peter,1955,FREIE WÄHLER,259.0,,,2021.0
2898.0,,Kraft,Volker Otto,1953,MLPD,259.0,BW,4.0,2021.0
2899.0,,Kucher,Thomas,1969,dieBasis,259.0,BW,16.0,2021.0
2900.0,,Greiner,Milton René Karl-Heinz,1964,BÜRGERBEWEGUNG,259.0,BW,19.0,2021.0
2901.0,,Ksensow,Konstantin,1984,Die Humanisten,259.0,,,2021.0
2902.0,,König,Jan Peter,1996,Volt,259.0,BW,6.0,2021.0
2903.0,,Mohs,Christoph Andreas,1971,BüSo,259.0,,,2021.0
2904.0,,Demir,Erkan,1971,EB: Demir,259.0,,,2021.0
2905.0,,Biadacz,Marc Josef,1979,CDU,260.0,,,2021.0
2906.0,,Hostert,Jasmina,1982,SPD,260.0,BW,9.0,2021.0
2907.0,,Bacherle,Tobias Björn,1994,GRÜNE,260.0,BW,13.0,2021.0
2908.0,Dr.,Toncar,Florian,1979,FDP,260.0,BW,5.0,2021.0
2909.0,,Frohnmaier,Markus-Cornel,1991,AfD,260.0,BW,4.0,2021.0
2910.0,,Pitterle,Richard,1959,DIE LINKE,260.0,,,2021.0
2911.0,,Manojlović,Tim Kevin,1993,Die PARTEI,260.0,BW,30.0,2021.0
2912.0,Dr.,Volz,Norbert Heinrich,1971,FREIE WÄHLER,260.0,BW,14.0,2021.0
2913.0,Dr.,Mondry,André,1964,ÖDP,260.0,,,2021.0
2914.0,,Drehsen,Guido,1966,DiB,260.0,BW,10.0,2021.0
2915.0,,Jäckh-Vermeulen,Johanna Bouwke,1950,MLPD,260.0,BW,19.0,2021.0
2916.0,,Jones,Annabel,1980,dieBasis,260.0,,,2021.0
2917.0,,Seibel,Birgit,1971,Volt,260.0,BW,5.0,2021.0
2918.0,,Miller,Friedhild Anni,1969,EB: Miller,260.0,,,2021.0
2919.0,,Tolzin,Hans Ulrich Peter,1958,EB: Tolzin,260.0,,,2021.0
2920.0,,Grübel,Markus,1959,CDU,261.0,,,2021.0
2921.0,,Paraschaki,Argyri,1977,SPD,261.0,BW,31.0,2021.0
2922.0,Dr.,Schäfer,Sebastian,1979,GRÜNE,261.0,BW,17.0,2021.0
2923.0,,Langer,Robert,1971,FDP,261.0,,,2021.0
2924.0,,Malewski,Boris,1978,AfD,261.0,,,2021.0
2925.0,,Beşli,Anil,1995,DIE LINKE,261.0,BW,16.0,2021.0
2926.0,,Negt,Daniela,2003,Die PARTEI,261.0,,,2021.0
2927.0,,Fritz,Holger,1969,FREIE WÄHLER,261.0,,,2021.0
2928.0,,Bauer,Hubert,1960,MLPD,261.0,,,2021.0
2929.0,,Zweifel,Stefan Andreas,1960,dieBasis,261.0,BW,29.0,2021.0
2930.0,,Hamberger,Wolfgang,1994,Die Humanisten,261.0,,,2021.0
2931.0,Dr.,Jakobi,Andreas Rudolf,1971,Volt,261.0,,,2021.0
2932.0,,Hennrich,Michael,1965,CDU,262.0,,,2021.0
2933.0,Dr.,Schmid,Nils Hermann,1973,SPD,262.0,BW,2.0,2021.0
2934.0,,Gastel,Matthias,1970,GRÜNE,262.0,BW,9.0,2021.0
2935.0,,Alt,Renata,1965,FDP,262.0,BW,7.0,2021.0
2936.0,,Hanske,Kerstin,1970,AfD,262.0,,,2021.0
2937.0,,Sahin,Hüseyin,1987,DIE LINKE,262.0,BW,14.0,2021.0
2938.0,,Friesch,Daniel Falk,1997,Die PARTEI,262.0,,,2021.0
2939.0,,Mangold,Markus Sven,1979,FREIE WÄHLER,262.0,,,2021.0
2940.0,,Ott,Sigrid,1961,DiB,262.0,BW,5.0,2021.0
2941.0,,Rupp,Dieter Jakob,1959,MLPD,262.0,,,2021.0
2942.0,,Timmermann,Ilona,1976,dieBasis,262.0,,,2021.0
2943.0,,Färber,Hermann,1963,CDU,263.0,,,2021.0
2944.0,,Baehrens,Heike Charlotte,1955,SPD,263.0,BW,13.0,2021.0
2945.0,,Kruse,Viktoria,1991,GRÜNE,263.0,BW,22.0,2021.0
2946.0,,Olsson,Jan,1997,FDP,263.0,BW,20.0,2021.0
2947.0,,Münz,Volker,1964,AfD,263.0,BW,11.0,2021.0
2948.0,,Glathe-Braun,Eva-Maria,1958,DIE LINKE,263.0,,,2021.0
2949.0,,Treder,Christian,1993,Die PARTEI,263.0,,,2021.0
2950.0,,Cerrotta,Andreas,1968,FREIE WÄHLER,263.0,BW,16.0,2021.0
2951.0,,Beck,Christel,1948,MLPD,263.0,,,2021.0
2952.0,,Siegmund,Karlheinz,1960,dieBasis,263.0,,,2021.0
2953.0,,Stumpp,Christina Daniela,1987,CDU,264.0,,,2021.0
2954.0,,Abelein,Urs Jakob,1991,SPD,264.0,,,2021.0
2955.0,,Kowatsch,Annedore Sophia,1988,GRÜNE,264.0,BW,26.0,2021.0
2956.0,Prof. Dr.,Seiter,Stephan,1963,FDP,264.0,BW,11.0,2021.0
2957.0,,Braun,Jürgen Friedrich,1961,AfD,264.0,BW,10.0,2021.0
2958.0,,Pantisano,Luigi,1979,DIE LINKE,264.0,BW,10.0,2021.0
2959.0,,Häfner,Friedrich,1965,Die PARTEI,264.0,,,2021.0
2960.0,,Hepp,Volker Walfried,1974,FREIE WÄHLER,264.0,BW,17.0,2021.0
2961.0,,Dorra,Kai Steffen,1964,DiB,264.0,BW,12.0,2021.0
2962.0,,Böttcher,Dieter,1952,MLPD,264.0,BW,9.0,2021.0
2963.0,,Aldinger,Brigitte,1965,dieBasis,264.0,BW,12.0,2021.0
2964.0,,Schorn,Anna Marie,1995,Volt,264.0,,,2021.0
2965.0,,Bilger,Steffen Rudi,1979,CDU,265.0,BW,4.0,2021.0
2966.0,,Karaahmetoǧlu,Macit,1968,SPD,265.0,BW,14.0,2021.0
2967.0,Dr.,Detzer,Sandra,1980,GRÜNE,265.0,BW,5.0,2021.0
2968.0,,Martin,Oliver Wolfgang Hermann,1967,FDP,265.0,BW,30.0,2021.0
2969.0,,Hess,Martin Alexander,1971,AfD,265.0,BW,2.0,2021.0
2970.0,,Frisch,Andreas,1981,DIE LINKE,265.0,,,2021.0
2971.0,,Annunziata,Emanuele Ferdinando Michael,2001,Die PARTEI,265.0,,,2021.0
2972.0,,Pfaff,Martin,1970,FREIE WÄHLER,265.0,BW,10.0,2021.0
2973.0,,Dornhausen,Michael Peter,1972,ÖDP,265.0,,,2021.0
2974.0,,Johne,Johannes Stephan Michael,1962,dieBasis,265.0,BW,8.0,2021.0
2975.0,Dr.,Hollnagel,Jördis,1971,Volt,265.0,BW,1.0,2021.0
2976.0,,Gibanica,David Joaquim Rastko,1998,EB: Gibanica,265.0,,,2021.0
2977.0,,Novotny,Jakob,1992,EB: Novotny,265.0,,,2021.0
2978.0,,Gramling,Fabian Benedikt Meinrad,1987,CDU,266.0,,,2021.0
2979.0,,Utz,Thomas,1989,SPD,266.0,BW,26.0,2021.0
2980.0,,Schweizer,Lars Maximilian,1993,GRÜNE,266.0,BW,33.0,2021.0
2981.0,,Distl,Marcel Rudolf,1992,FDP,266.0,BW,24.0,2021.0
2982.0,Dr.,Jongen,Marc Stephan,1968,AfD,266.0,BW,5.0,2021.0
2983.0,,Weber,Emma,1993,DIE LINKE,266.0,BW,17.0,2021.0
2984.0,,Wezel,Alexander,2002,Die PARTEI,266.0,,,2021.0
2985.0,Dr.,Rittaler,Jan Benedykt,1959,FREIE WÄHLER,266.0,BW,7.0,2021.0
2986.0,,Bogisch,Gerd Ulrich,1969,ÖDP,266.0,,,2021.0
2987.0,,Schaible,Wolfgang Herbert,1961,DiB,266.0,BW,8.0,2021.0
2988.0,,Kerzel,Sven,1975,dieBasis,266.0,,,2021.0
2989.0,,Hartmann,Werner,1945,EB: Hartmann,266.0,,,2021.0
2990.0,,Throm,Alexander Richard,1968,CDU,267.0,BW,13.0,2021.0
2991.0,,Juratovic,Josip,1959,SPD,267.0,BW,18.0,2021.0
2992.0,,Steidel,Isabell Charlotte,1997,GRÜNE,267.0,BW,30.0,2021.0
2993.0,,Link,Michael Georg,1963,FDP,267.0,BW,3.0,2021.0
2994.0,,Gminder,Franziska Ella Marianne,1945,AfD,267.0,,,2021.0
2995.0,,Wanner,Konrad,1956,DIE LINKE,267.0,,,2021.0
2996.0,,Götz,Milena,1998,Die PARTEI,267.0,,,2021.0
2997.0,,Basler,Uwe,1961,FREIE WÄHLER,267.0,,,2021.0
2998.0,,Rügner,Peter,1966,MLPD,267.0,BW,20.0,2021.0
2999.0,,Piper,Dirk Helge,1965,dieBasis,267.0,,,2021.0
3000.0,,Schneider,Markus,1983,Die Humanisten,267.0,,,2021.0
3001.0,,Stetten,Christian Alexander,1970,CDU,268.0,,,2021.0
3002.0,,Leiser,Kevin,1993,SPD,268.0,BW,20.0,2021.0
3003.0,,Ebner,Harald,1964,GRÜNE,268.0,BW,7.0,2021.0
3004.0,,Abel,Valentin Christian,1991,FDP,268.0,BW,12.0,2021.0
3005.0,,Moll,Jens,1983,AfD,268.0,,,2021.0
3006.0,,Schiele,Cedric Nils,1997,DIE LINKE,268.0,,,2021.0
3007.0,,Wetzel,Knud Erich,1970,Die PARTEI,268.0,,,2021.0
3008.0,,Braun,Jürgen Karlheinz,1955,FREIE WÄHLER,268.0,,,2021.0
3009.0,,Zahn,Friedrich,1952,ÖDP,268.0,,,2021.0
3010.0,,Maier,Karl Wilhelm,1947,MLPD,268.0,,,2021.0
3011.0,,Rohrbach,Marcus Helmut,1985,dieBasis,268.0,BW,13.0,2021.0
3012.0,Dr.,Gräßle,Ingeborg Gabriele,1961,CDU,269.0,BW,5.0,2021.0
3013.0,,Schwab,Tim-Luka,2000,SPD,269.0,BW,36.0,2021.0
3014.0,,Lang,Ricarda,1994,GRÜNE,269.0,BW,10.0,2021.0
3015.0,,Hamm,David-Sebastian,1977,FDP,269.0,BW,32.0,2021.0
3016.0,,Wörner,Andreas Berno,1965,AfD,269.0,,,2021.0
3017.0,Dr.,Keles,Annette Lilly,1952,DIE LINKE,269.0,,,2021.0
3018.0,,Schoder,Michael,1972,Die PARTEI,269.0,,,2021.0
3019.0,,Regele,Gabriele Katharina,1968,FREIE WÄHLER,269.0,BW,8.0,2021.0
